category_name,category_url,is_page_list
Accessoires de transport en voiture pour chien,/c/accessoires-de-transport-en-voiture-pour-chien,True
Après-shampoing pour chien,/c/apres-shampoing-pour-chien,True
"Soin des coussinets, yeux et oreilles pour chien",/c/soin-des-coussinets-yeux-et-oreilles-pour-chien,True
Tapis de propreté pour chien,/c/tapis-de-proprete-pour-chien,True
Hygiène bucco-dentaire pour chien,/c/hygiene-bucco-dentaire-pour-chien,True
Lingette & lotion pour chien,/c/lingette-et-lotion-pour-chien,True
Tondeuse & ciseaux pour chien,/c/tondeuse-et-ciseaux-pour-chien,True
Shampoing pour chien,/c/shampoing-pour-chien,True
Brosse pour chien,/c/brosse-pour-chien,True
Médaille pour chien,/c/medaille-pour-chien,True
Laisse pour chien,/c/laisse-pour-chien,False
Harnais pour chien,/c/harnais-pour-chien,True
Distributeur & sacs à déjection canine,/c/distributeur-et-sacs-a-dejection-canine,True
Collier pour chien,/c/collier-pour-chien,True
Accessoires de dressage & anti-aboiement pour chien,/c/accessoires-de-dressage-et-anti-aboiement-pour-chien,True
Alimentation pour chien,/c/alimentation-pour-chien,False
Laisse à enrouleur pour chien,/c/laisse-a-enrouleur-pour-chien,True
Comportement & éducation du chat,/c/comportement-et-education-du-chat,False
Jouet & jeu pour chat,/c/jouet-et-jeu-pour-chat,False
"Toilettage, soin & hygiène du chat",/c/toilettage-soin-et-hygiene-du-chat,False
"Collier, laisse & harnais pour chat",/c/collier-laisse-et-harnais-pour-chat,False
Complément alimentaire pour chien,/c/complement-alimentaire-pour-chien,True
Pâtée pour chien,/c/patee-pour-chien,True
Répulsif pour chat d'intérieur,/c/repulsif-pour-chat-d-interieur,True
Tunnel pour chat,/c/tunnel-pour-chat,True
"Soin des coussinets, yeux et oreilles pour chat",/c/soin-des-coussinets-yeux-et-oreilles-pour-chat,True
Médaille pour chat,/c/medaille-pour-chat,True
Laisse pour chat,/c/laisse-pour-chat,True
Harnais pour chat,/c/harnais-pour-chat,True
Collier pour chat,/c/collier-pour-chat,True
Shampoing pour chat,/c/shampoing-pour-chat,True
Lingette & lotion pour chat,/c/lingette-et-lotion-pour-chat,True
Hygiène bucco-dentaire pour chat,/c/hygiene-bucco-dentaire-pour-chat,True
Coupe-griffes pour chat,/c/coupe-griffes-pour-chat,True
Brosse pour chat,/c/brosse-pour-chat,True
Souris pour chat,/c/souris-pour-chat,True
Canne à pêche pour chat,/c/canne-a-peche-pour-chat,True
Balle pour chat,/c/balle-pour-chat,True
Matériel de dressage pour chat,/c/materiel-de-dressage-pour-chat,True
Clôture pour chat,/c/cloture-pour-chat,True
Friandise pour chien,/c/friandise-pour-chien,False
Alimentation pour chien naturelle,/c/alimentation-pour-chien-naturelle,True
Transport du chat,/c/transport-du-chat,False
Croquettes pour chien,/c/croquettes-pour-chien,True
"Gamelle, distributeur & fontaine pour chat",/c/gamelle-distributeur-et-fontaine-pour-chat,False
Os à macher pour chien,/c/os-a-macher-pour-chien,True
Friandise bucco-dentaire pour chien,/c/friandise-bucco-dentaire-pour-chien,True
Biscuit pour chien,/c/biscuit-pour-chien,True
Sac de transport pour chat,/c/sac-de-transport-pour-chat,True
Caisse de transport pour chat,/c/caisse-de-transport-pour-chat,True
Gamelle pour chat,/c/gamelle-pour-chat,True
Distributeur automatique & fontaine pour chat,/c/distributeur-automatique-et-fontaine-pour-chat,True
Chatière,/c/chatiere,True
Arbre à chat & griffoir,/c/arbre-a-chat-et-griffoir,False
Litière pour chat & accessoires,/c/litiere-pour-chat-et-accessoires,False
Alimentation pour chat,/c/alimentation-pour-chat,False
Accessoires pour poulailler,/c/accessoires-pour-poulailler,False
Alimentation pour animaux de la basse-cour & poule,/c/alimentation-pour-animaux-de-la-basse-cour-et-poule,False
Poulailler & enclos,/c/poulailler-et-enclos,False
Griffoir,/c/griffoir,True
Accessoires d'entretien de litière pour chat,/c/accessoires-d-entretien-de-litiere-pour-chat,True
Compléments alimentaires pour chat,/c/complements-alimentaires-pour-chat,True
Eclairage & chauffage pour poulailler,/c/eclairage-et-chauffage-pour-poulailler,True
"Alimentation pour lapin de ferme, mouton & chèvre",/c/alimentation-pour-lapin-de-ferme-mouton-et-chevre,True
Clôture pour animaux,/c/cloture-pour-animaux,True
Poulailler,/c/poulailler,True
Compléments alimentaires pour animaux de la basse-cour & poule,/c/complements-alimentaires-pour-animaux-de-la-basse-cour-et-poule,True
Alimentation pour volaille & poule,/c/alimentation-pour-volaille-et-poule,True
Couveuse pour oeufs & éleveuse à poussins,/c/couveuse-pour-oeufs-et-eleveuse-a-poussins,True
Abreuvoir & mangeoire pour poule,/c/abreuvoir-et-mangeoire-pour-poule,True
Herbe à chat,/c/herbe-a-chat,True
Friandise pour chat,/c/friandise-pour-chat,True
Pâtée pour chat,/c/patee-pour-chat,True
Croquettes pour chat,/c/croquettes-pour-chat,True
Désodorisant pour litière,/c/desodorisant-pour-litiere,True
Bac à litière pour chat,/c/bac-a-litiere-pour-chat,True
Maison de toilette pour chat,/c/maison-de-toilette-pour-chat,True
Litière pour chat,/c/litiere-pour-chat,True
Arbre à chat,/c/arbre-a-chat,True
Engrais désherbant gazon,/c/engrais-desherbant-gazon,True
Librairie & papeterie,/c/librairie-et-papeterie,False
Enfant & loisir,/c/enfant-et-loisir,False
"Produits de beauté, soin & bien-être",/c/produits-de-beaute-soin-et-bien-etre,False
"Bougie, senteur & accessoires",/c/bougie-senteur-et-accessoires,False
Mobilier d'intérieur,/c/mobilier-d-interieur,False
Produits & matériel d'entretien ménager,/c/produits-et-materiel-d-entretien-menager,False
Livre sur les animaux,/c/livre-sur-les-animaux,True
Peluche pour enfant,/c/peluche-pour-enfant,True
Accessoires d'ambiance,/c/accessoires-d-ambiance,True
Bougie & accessoires,/c/bougie-et-accessoires,False
Meuble sur pied,/c/meuble-sur-pied,True
Produits de nettoyage d'intérieur,/c/produits-de-nettoyage-d-interieur,True
Appareil ménager,/c/appareil-menager,True
Étendoir & séchoir à linge,/c/etendoir-et-sechoir-a-linge,True
Meuble mural d'intérieur,/c/meuble-mural-d-interieur,True
Lanterne pour bougie,/c/lanterne-pour-bougie,True
Bougie parfumée,/c/bougie-parfumee,True
Bougie décorative,/c/bougie-decorative,True
Bougeoir & photophore,/c/bougeoir-et-photophore,True
Accessoires pour bougie,/c/accessoires-pour-bougie,True
Meuble haut d'intérieur,/c/meuble-haut-d-interieur,True
Meuble bas d'intérieur,/c/meuble-bas-d-interieur,True
Fauteuil d'intérieur & siège,/c/fauteuil-d-interieur-et-siege,True
"Parfum d'ambiance, encens & accessoires",/c/parfum-d-ambiance-encens-et-accessoires,False
Crème pour les mains,/c/creme-pour-les-mains,True
Bain de douche,/c/bain-de-douche,True
Cosmétiques,/c/cosmetiques,True
Produits pour massage & détente,/c/produits-pour-massage-et-detente,True
Soin du corps,/c/soin-du-corps,True
Pot-pourri,/c/pot-pourri,True
Parfum pour le linge,/c/parfum-pour-le-linge,True
Parfum d'ambiance,/c/parfum-d-ambiance,True
Lampe à huile,/c/lampe-a-huile,True
Huile parfumée,/c/huile-parfumee,True
Encens,/c/encens,True
Coffret senteur,/c/coffret-senteur,True
Brûle-parfum & support,/c/brule-parfum-et-support,True
Accessoires pour encens,/c/accessoires-pour-encens,True
Huile essentielle,/c/huile-essentielle,True
Savon,/c/savon,True
Livre sur le jardin,/c/livre-sur-le-jardin,True
Livre sur le bricolage et la déco,/c/livre-sur-le-bricolage-et-la-deco,True
Livre sur la santé & le bien-être,/c/livre-sur-la-sante-et-le-bien-etre,True
Livre pour enfants,/c/livre-pour-enfants,True
Livre de cuisine,/c/livre-de-cuisine,True
"Carte postale, carnet & accessoires",/c/carte-postale-carnet-et-accessoires,True
Agenda & calendrier,/c/agenda-et-calendrier,True
Art de la table,/c/art-de-la-table,False
"Pot, vase & cache-pot d'intérieur",/c/pot-vase-et-cache-pot-d-interieur,False
Décoration d'intérieur,/c/decoration-d-interieur,False
"Poêle, cheminée & accessoires",/c/poele-cheminee-et-accessoires,False
Décoration de Noël,/c/decoration-de-noel,False
Boisson,/c/boisson,False
Vaisselle,/c/vaisselle,True
Vase,/c/vase,False
Rangement décoratif,/c/rangement-decoratif,False
Combustible pour poêle & cheminée,/c/combustible-pour-poele-et-cheminee,False
Décoration de Noël lumineuse pour l'extérieur,/c/decoration-de-noel-lumineuse-pour-l-exterieur,False
Champagne & pétillant,/c/champagne-et-petillant,False
"Apéritif, alcool & liqueur",/c/aperitif-alcool-et-liqueur,False
Vase transparent,/c/vase-transparent,True
Panier et corbeille de rangement,/c/panier-et-corbeille-de-rangement,True
Allume-feu,/c/allume-feu,True
Guirlande lumineuse de Noël d'extérieur,/c/guirlande-lumineuse-de-noel-d-exterieur,True
Vin pétillant,/c/vin-petillant,True
Rhum & cachaça,/c/rhum-et-cachaca,True
Liqueur & digestif,/c/liqueur-et-digestif,True
"Apéritif anisé, amer & à base de fruit",/c/aperitif-anise-amer-et-a-base-de-fruit,True
Apéritif à base de vin,/c/aperitif-a-base-de-vin,True
"Soda, boisson plate et sirop",/c/soda-boisson-plate-et-sirop,False
Jus de fruit & légume,/c/jus-de-fruit-et-legume,False
Bière & cidre,/c/biere-et-cidre,False
Cave à vin,/c/cave-a-vin,False
Décoration de Noël maison & table,/c/decoration-de-noel-maison-et-table,True
Décoration sapin de Noël,/c/decoration-sapin-de-noel,False
Sirop,/c/sirop,True
Jus de fruit & smoothie,/c/jus-de-fruit-et-smoothie,True
Cidre,/c/cidre,True
Vin rouge en bouteille,/c/vin-rouge-en-bouteille,True
Vin rouge en bib & cubi,/c/vin-rouge-en-bib-et-cubi,True
Branche pour décoration de Noël,/c/branche-pour-decoration-de-noel,True
Guirlande pour sapin,/c/guirlande-pour-sapin,True
Boule de Noël & suspension,/c/boule-de-noel-et-suspension,True
Vin rosé en bouteille,/c/vin-rose-en-bouteille,True
Vin blanc en bouteille,/c/vin-blanc-en-bouteille,True
Vin blanc en bib & cubi,/c/vin-blanc-en-bib-et-cubi,True
Bière,/c/biere,True
Boisson gazeuse,/c/boisson-gazeuse,True
Accessoires poêle & cheminée,/c/accessoires-poele-et-cheminee,False
Chauffage,/c/chauffage,False
Objet de décoration à poser,/c/objet-de-decoration-a-poser,False
Décoration murale,/c/decoration-murale,False
Textile de maison,/c/textile-de-maison,False
Tapis & paillasson,/c/tapis-et-paillasson,True
Serviteur de cheminée,/c/serviteur-de-cheminee,True
Poêle à bois,/c/poele-a-bois,True
Nappe & serviette de table,/c/nappe-et-serviette-de-table,True
Galette de chaise d'intérieur,/c/galette-de-chaise-d-interieur,True
Coussin de sol d'intérieur,/c/coussin-de-sol-d-interieur,True
Coussin d'intérieur,/c/coussin-d-interieur,True
Chemin de table,/c/chemin-de-table,True
Miroir,/c/miroir,True
Horloge,/c/horloge,True
Déco à suspendre,/c/deco-a-suspendre,True
Carillon & moulin à vent,/c/carillon-et-moulin-a-vent,True
Figurine d'animal,/c/figurine-d-animal,True
Boîte métallique décorative,/c/boite-metallique-decorative,True
Chauffage électrique,/c/chauffage-electrique,True
Chauffage à gaz,/c/chauffage-a-gaz,True
Bouteille de gaz,/c/bouteille-de-gaz,True
Range-bûche & panier à bois,/c/range-buche-et-panier-a-bois,True
Plaque de cheminée,/c/plaque-de-cheminee,True
Pare-feu,/c/pare-feu,True
Matériel de ramonage,/c/materiel-de-ramonage,True
Chenet,/c/chenet,True
Pot de fleur d'intérieur,/c/pot-de-fleur-d-interieur,False
Porte-plante,/c/porte-plante,True
Cache-pot,/c/cache-pot,False
"Poêle, casserole & cocotte",/c/poele-casserole-et-cocotte,True
Plateau,/c/plateau,True
Pot d'intérieur pour orchidée,/c/pot-d-interieur-pour-orchidee,True
Pot d'intérieur pour bonsaï,/c/pot-d-interieur-pour-bonsai,True
Cache-pot en plastique,/c/cache-pot-en-plastique,True
Cache-pot en osier,/c/cache-pot-en-osier,True
Cache-pot en céramique,/c/cache-pot-en-ceramique,True
Cache-pot aimanté,/c/cache-pot-aimante,True
Pot d'intérieur en zinc,/c/pot-d-interieur-en-zinc,True
Tasse & mug,/c/tasse-et-mug,True
Plat & assiette,/c/plat-et-assiette,True
Couteau de cuisine,/c/couteau-de-cuisine,True
Ustensile de cuisine,/c/ustensile-de-cuisine,True
Electroménager,/c/electromenager,True
Epicerie sucrée,/c/epicerie-sucree,False
Epicerie salée,/c/epicerie-salee,False
Conservation des aliments,/c/conservation-des-aliments,False
Fleur & plante artificielle,/c/fleur-et-plante-artificielle,False
Gazon,/c/gazon,False
"Biscotte, pain grillé & galette",/c/biscotte-pain-grille-et-galette,False
Produit apéritif,/c/produit-aperitif,False
Congélateur & accessoires,/c/congelateur-et-accessoires,False
Fruit & légume artificiel,/c/fruit-et-legume-artificiel,True
Gazon sport & jeux,/c/gazon-sport-et-jeux,True
Biscotte,/c/biscotte,True
Toast,/c/toast,True
Accessoires de congélation,/c/accessoires-de-congelation,True
Olive & tartinable,/c/olive-et-tartinable,True
Chips,/c/chips,True
"Cacahuète, pistache & mélange de graine pour l'apéritif",/c/cacahuete-pistache-et-melange-de-graine-pour-l-aperitif,True
Biscuit apéritif,/c/biscuit-aperitif,True
Gazon pour terrain sec,/c/gazon-pour-terrain-sec,True
Gazon pour ombre,/c/gazon-pour-ombre,True
Gazon de regarnissage,/c/gazon-de-regarnissage,True
Gazon anglais,/c/gazon-anglais,True
Graines de gazon,/c/graines-de-gazon,True
Gazon en rouleau,/c/gazon-en-rouleau,True
Gazon rustique,/c/gazon-rustique,True
Composition funéraire & accessoires,/c/composition-funeraire-et-accessoires,True
Accessoires pour composition florale,/c/accessoires-pour-composition-florale,True
Haie artificielle & mur végétal,/c/haie-artificielle-et-mur-vegetal,True
Fleur artificielle & bouquet,/c/fleur-artificielle-et-bouquet,False
Plante verte & arbre artificiel,/c/plante-verte-et-arbre-artificiel,False
Bocal & confiturier,/c/bocal-et-confiturier,True
Stérilisateur,/c/sterilisateur,True
Sauce & condiment,/c/sauce-et-condiment,False
"Huile, vinaigre & vinaigrette",/c/huile-vinaigre-et-vinaigrette,False
Bouquet de fleurs artificielles,/c/bouquet-de-fleurs-artificielles,True
Arbre artificiel,/c/arbre-artificiel,True
Plante tombante artificielle,/c/plante-tombante-artificielle,True
Plante artificielle fleurie,/c/plante-artificielle-fleurie,True
"Sauce froide : ketchup, mayonnaise, béarnaise",/c/sauce-froide-ketchup-mayonnaise-bearnaise,True
Vinaigre,/c/vinaigre,True
Huile,/c/huile,True
Moutarde,/c/moutarde,True
Cornichon & condiment,/c/cornichon-et-condiment,True
Plante artificielle verte,/c/plante-artificielle-verte,True
Jardinière de fleurs artificielles,/c/jardiniere-de-fleurs-artificielles,True
Tige de fleur artificielle,/c/tige-de-fleur-artificielle,True
Composition florale artificielle,/c/composition-florale-artificielle,True
"Sel, épices & aromates",/c/sel-epices-et-aromates,False
"Pâté, rillette & foie gras",/c/pate-rillette-et-foie-gras,False
Conserve de poisson,/c/conserve-de-poisson,False
Conserve de légume,/c/conserve-de-legume,False
Plat cuisiné,/c/plat-cuisine,False
"Compote, fruit au sirop & crème dessert",/c/compote-fruit-au-sirop-et-creme-dessert,False
Sel,/c/sel,True
Pâté & terrine,/c/pate-et-terrine,True
Thon en conserve,/c/thon-en-conserve,True
Champignon en conserve & déshydraté,/c/champignon-en-conserve-et-deshydrate,True
Plat cuisiné végétarien,/c/plat-cuisine-vegetarien,True
Fruit au sirop,/c/fruit-au-sirop,True
Plat cuisiné à base de viande,/c/plat-cuisine-a-base-de-viande,True
Plat cuisiné à base de pomme de terre,/c/plat-cuisine-a-base-de-pomme-de-terre,True
Plat cuisiné à base de poisson,/c/plat-cuisine-a-base-de-poisson,True
Sardine en conserve,/c/sardine-en-conserve,True
Maquereau en conserve,/c/maquereau-en-conserve,True
Foie gras,/c/foie-gras,True
Poivre,/c/poivre,True
Aromate sec,/c/aromate-sec,True
Aide culinaire,/c/aide-culinaire,True
"Pâte à tartiner, confiture & miel",/c/pate-a-tartiner-confiture-et-miel,False
"Oléagineux, graines & fruit sec",/c/oleagineux-graines-et-fruit-sec,False
"Farine, sucre & aide pâtisserie",/c/farine-sucre-et-aide-patisserie,False
"Café, thé & boisson chaude",/c/cafe-the-et-boisson-chaude,False
Biscuit & gâteau,/c/biscuit-et-gateau,False
Chocolat & confiserie,/c/chocolat-et-confiserie,False
Pâte à tartiner & crème,/c/pate-a-tartiner-et-creme,True
Fruit sec,/c/fruit-sec,True
Sucre & substitut,/c/sucre-et-substitut,True
Thé,/c/the,True
Quatre quarts & gâteau à partager,/c/quatre-quarts-et-gateau-a-partager,True
Tablette de chocolat,/c/tablette-de-chocolat,True
Confiserie au chocolat,/c/confiserie-au-chocolat,True
Bonbon mou,/c/bonbon-mou,True
Bonbon dur,/c/bonbon-dur,True
Barre chocolatée,/c/barre-chocolatee,True
Petit beurre & biscuit sec,/c/petit-beurre-et-biscuit-sec,True
Pain d'épices & nonnette,/c/pain-d-epices-et-nonnette,True
Crêpe & Gaufre,/c/crepe-et-gaufre,True
Brioche & viennoiserie,/c/brioche-et-viennoiserie,True
Biscuit petit-déjeuner,/c/biscuit-petit-dejeuner,True
Biscuit individuel pour le goûter,/c/biscuit-individuel-pour-le-gouter,True
Assortiment de biscuit et mignardise,/c/assortiment-de-biscuit-et-mignardise,True
Infusion & tisane,/c/infusion-et-tisane,True
Café & chicorée,/c/cafe-et-chicoree,True
Préparation pour dessert,/c/preparation-pour-dessert,True
Nappage & décoration pâtissière,/c/nappage-et-decoration-patissiere,True
Fruit sec & aide pâtisserie,/c/fruit-sec-et-aide-patisserie,True
Farine,/c/farine,True
Miel,/c/miel,True
Confiture de fruits,/c/confiture-de-fruits,True
Plante d'intérieur,/c/plante-d-interieur,False
Plante potagère & aromatique,/c/plante-potagere-et-aromatique,False
"Arbre, arbuste fruitier & petit fruit",/c/arbre-arbuste-fruitier-et-petit-fruit,False
Plante d'extérieur,/c/plante-d-exterieur,False
Tableau & cadre,/c/tableau-et-cadre,True
Set de table,/c/set-de-table,True
Fleurs coupées,/c/fleurs-coupees,False
Pomme de terre & tubercule,/c/pomme-de-terre-et-tubercule,False
Petit fruit,/c/petit-fruit,False
Composition de plantes d'extérieur,/c/composition-de-plantes-d-exterieur,True
Plante annuelle & bisannuelle,/c/plante-annuelle-et-bisannuelle,False
Conifère,/c/conifere,False
Fleurs séchées,/c/fleurs-sechees,True
Tubercule,/c/tubercule,True
Kiwaï - Actinidia arguta,/c/kiwai-actinidia-arguta,True
Myrtillier - Vaccinium myrtillus,/c/myrtillier-vaccinium-myrtillus,True
Plante bisannuelle,/c/plante-bisannuelle,False
Conifère pour rocaille,/c/conifere-pour-rocaille,False
Conifère à moyen & grand développement,/c/conifere-a-moyen-et-grand-developpement,False
Plante annuelle,/c/plante-annuelle,False
Groseillier à maquereaux - Ribes uva-crispa,/c/groseillier-a-maquereaux-ribes-uva-crispa,True
Primevère,/c/primevere,True
If pour rocaille- Taxus,/c/if-pour-rocaille-taxus,True
Sapin - Abies,/c/sapin-abies,True
Rudbeckia annuel,/c/rudbeckia-annuel,True
Pervenche,/c/pervenche,True
Casseillier - Ribes × nidigrolaria,/c/casseillier-ribes-nidigrolaria,True
Pourpier d'ornement,/c/pourpier-d-ornement,True
Némésie - Nemesia,/c/nemesie-nemesia,True
Lantana,/c/lantana,True
Plectranthe - Plectranthus,/c/plectranthe-plectranthus,True
Verveine ornementale,/c/verveine-ornementale,True
Bacopa,/c/bacopa,True
Dahlia,/c/dahlia,True
Géranium-lierre simple GF,/c/geranium-lierre-simple-gf,True
Œillet commun,/c/illet-commun,True
Diascia,/c/diascia,True
Cosmos,/c/cosmos,True
Lobelia annuelle,/c/lobelia-annuelle,True
Pâquerette bleue - Felicia amelloides,/c/paquerette-bleue-felicia-amelloides,True
Impatience de Nouvelle-Guinée extérieur - Impatiens x novae-guinea,/c/impatience-de-nouvelle-guinee-exterieur-impatiens-x-novae-guinea,True
Fuchsia annuel,/c/fuchsia-annuel,True
Sauge,/c/sauge,True
Bégonia d'extérieur,/c/begonia-d-exterieur,True
Reine-marguerite,/c/reine-marguerite,True
Héliotrope,/c/heliotrope,True
Euryops - Marguerite des savanes,/c/euryops-marguerite-des-savanes,True
Muflier - Antirrhinum,/c/muflier-antirrhinum,True
Calibrachoa,/c/calibrachoa,True
Abutilon,/c/abutilon,True
Scaevola,/c/scaevola,True
Agérate - Ageratum,/c/agerate-ageratum,True
Immortelle commune,/c/immortelle-commune,True
Anthémis,/c/anthemis,True
Brachyscome,/c/brachyscome,True
Genévrier - Juniperus,/c/genevrier-juniperus,True
Pin - Pinus,/c/pin-pinus,True
Thuya - thuja,/c/thuya-thuja,True
Séquoia -  Sequoiadendron,/c/sequoia-sequoiadendron,True
Désespoir des singes - Araucaria d'extérieur,/c/desespoir-des-singes-araucaria-d-exterieur,True
Mélèze - Larix,/c/meleze-larix,True
Ginkgo,/c/ginkgo,True
Cryptomeria,/c/cryptomeria,True
Faux cyprès - Chamaecyparis,/c/faux-cypres-chamaecyparis,True
Cyprès - Cupressus,/c/cypres-cupressus,True
Cèdre - Cedrus,/c/cedre-cedrus,True
Calocèdre - Calocedrus,/c/calocedre-calocedrus,True
Épicéa commun - Picea,/c/epicea-commun-picea,True
Epicéa pour rocaille - Picea,/c/epicea-pour-rocaille-picea,True
Genévrier pour rocaille - Juniperus,/c/genevrier-pour-rocaille-juniperus,True
Pin pour rocaille - Pinus,/c/pin-pour-rocaille-pinus,True
Faux cyprès pour rocaille - Chamaecyparis,/c/faux-cypres-pour-rocaille-chamaecyparis,True
Cryptomeria pour rocaille,/c/cryptomeria-pour-rocaille,True
Myosotis,/c/myosotis,True
Chou d'ornement,/c/chou-d-ornement,True
Œillet de poète - Dianthus barbatus,/c/illet-de-poete-dianthus-barbatus,True
Cassissier - Ribes nigrum,/c/cassissier-ribes-nigrum,True
Groseillier - Ribes,/c/groseillier-ribes,True
Mûre - Rubus,/c/mure-rubus,True
Fraisier,/c/fraisier,False
Noisetier - Corylus,/c/noisetier-corylus,True
Kiwi - Actinidia,/c/kiwi-actinidia,True
Framboisier - Rubus idaeus,/c/framboisier-rubus-idaeus,True
Vigne - Vitis vinifera,/c/vigne-vitis-vinifera,True
Pomme de terre,/c/pomme-de-terre,True
Fraisier non remontant,/c/fraisier-non-remontant,True
Fraisier remontant,/c/fraisier-remontant,True
Rosier,/c/rosier,False
Plante de terre de bruyère,/c/plante-de-terre-de-bruyere,False
Arbre,/c/arbre,False
Bambou,/c/bambou,False
Plante grimpante,/c/plante-grimpante,False
Arbuste,/c/arbuste,False
Rosier tige & pleureur,/c/rosier-tige-et-pleureur,True
Leucothoe,/c/leucothoe,True
Cercidiphyllum,/c/cercidiphyllum,True
Arundo,/c/arundo,True
Hortensia grimpant du Japon - Schizophragma,/c/hortensia-grimpant-du-japon-schizophragma,True
Arbuste pour topiaire,/c/arbuste-pour-topiaire,False
Arbuste couvre sol,/c/arbuste-couvre-sol,False
Arbuste caduc,/c/arbuste-caduc,False
Arbuste persistant,/c/arbuste-persistant,False
Akébie - Akebia,/c/akebie-akebia,True
Renouée du Japon - Fallopia,/c/renouee-du-japon-fallopia,True
Ilex crenata en topiaire,/c/ilex-crenata-en-topiaire,True
Escallonia red dream,/c/escallonia-red-dream,True
Seringat - Philadelphus,/c/seringat-philadelphus,True
Osmanthe - Osmanthus,/c/osmanthe-osmanthus,True
Lavande arbustive - Lavandula,/c/lavande-arbustive-lavandula,True
Aucuba,/c/aucuba,True
Cytise - Cytisus,/c/cytise-cytisus,True
Céanothe persistant - Ceanothus,/c/ceanothe-persistant-ceanothus,True
Photinia - Photinie,/c/photinia-photinie,True
Houx - Ilex,/c/houx-ilex,True
Millepertuis arbustif - Hypericum,/c/millepertuis-arbustif-hypericum,True
Genista,/c/genista,True
Véronique arbustive - Hebe,/c/veronique-arbustive-hebe,True
Myrte,/c/myrte,True
Choisya,/c/choisya,True
Berberis persistant,/c/berberis-persistant,True
Viorne persistant - Viburnum,/c/viorne-persistant-viburnum,True
Fusain persistant  - Euonymus,/c/fusain-persistant-euonymus,True
Troène - Ligustrum,/c/troene-ligustrum,True
Romarin non rampant,/c/romarin-non-rampant,True
Santoline - Santolina,/c/santoline-santolina,True
Eléagnus,/c/eleagnus,True
Mahonia,/c/mahonia,True
Abélia,/c/abelia,True
Forsythia,/c/forsythia,True
Aronia,/c/aronia,True
Spirée - Spiraea,/c/spiree-spiraea,True
Noisetier d'ornement - Corylus,/c/noisetier-d-ornement-corylus,True
Sumac - Rhus,/c/sumac-rhus,True
Lespédèze - Lespedeza,/c/lespedeze-lespedeza,True
Exochorde - Exochorda,/c/exochorde-exochorda,True
Chèvrefeuille arbustif - Lonicera,/c/chevrefeuille-arbustif-lonicera,True
Hibiscus caduc,/c/hibiscus-caduc,True
Potentille arbustive,/c/potentille-arbustive,True
Lavatère arbustive - Lavatera,/c/lavatere-arbustive-lavatera,True
Spartium,/c/spartium,True
Symphorine caduc - Symphoricarpos,/c/symphorine-caduc-symphoricarpos,True
Caryopteris,/c/caryopteris,True
Vitex,/c/vitex,True
Berbéris caduc,/c/berberis-caduc,True
Amélanchier,/c/amelanchier,True
Cognassier du Japon - Chaenomeles,/c/cognassier-du-japon-chaenomeles,True
Groseillier à fleurs - Ribes,/c/groseillier-a-fleurs-ribes,True
Sureau - Sambucus,/c/sureau-sambucus,True
Arbre à perruques - Cotinus,/c/arbre-a-perruques-cotinus,True
Lilas - Syringa,/c/lilas-syringa,True
Lavande d'Afghanistan - Perovskia,/c/lavande-d-afghanistan-perovskia,True
Leycesteria,/c/leycesteria,True
Physocarpe - Physocarpus,/c/physocarpe-physocarpus,True
Weigela,/c/weigela,True
Viorne - Viburnum caduc,/c/viorne-viburnum-caduc,True
Kerria,/c/kerria,True
Callicarpe - Callicarpa,/c/callicarpe-callicarpa,True
Deutzies - Deutzia,/c/deutzies-deutzia,True
Arbre aux papillons - Buddleia,/c/arbre-aux-papillons-buddleia,True
Fusain caduc - Euonymus,/c/fusain-caduc-euonymus,True
Kolkwitzia,/c/kolkwitzia,True
Céanothe caduc - Ceanothus,/c/ceanothe-caduc-ceanothus,True
Céanothe rampant - Ceanothus,/c/ceanothe-rampant-ceanothus,True
Cotonéaster couvre-sol,/c/cotoneaster-couvre-sol,True
Deutzia,/c/deutzia,True
Forsythia couvre-sol,/c/forsythia-couvre-sol,True
Fusain de Fortune - Euonymus fortunei,/c/fusain-de-fortune-euonymus-fortunei,True
Viorne de David - Viburnum Davidii,/c/viorne-de-david-viburnum-davidii,True
Genista lydia,/c/genista-lydia,True
Romarin rampant - Rosmarinus officinalis,/c/romarin-rampant-rosmarinus-officinalis,True
Berberis nain,/c/berberis-nain,True
Chèvrefeuille couvre-sol - Lonicera,/c/chevrefeuille-couvre-sol-lonicera,True
Buis commun - Buxus en topiaire,/c/buis-commun-buxus-en-topiaire,True
Lierre d'extérieur - Hedera,/c/lierre-d-exterieur-hedera,True
Bignone - Campsis,/c/bignone-campsis,True
Passiflore - Passiflora,/c/passiflore-passiflora,True
Vigne vierge - Parthenocissus,/c/vigne-vierge-parthenocissus,True
Glycine - Wisteria,/c/glycine-wisteria,True
Chèvrefeuille - Lonicera,/c/chevrefeuille-lonicera,True
Jasmin - Jasminum,/c/jasmin-jasminum,True
Hortensia grimpant - Hydrangea petiolaris,/c/hortensia-grimpant-hydrangea-petiolaris,True
Clématite - Clematis,/c/clematite-clematis,True
Jasmin étoilé - Trachelospermum,/c/jasmin-etoile-trachelospermum,True
Pleioblastus,/c/pleioblastus,True
Sasa,/c/sasa,True
Pseudosasa,/c/pseudosasa,True
Semiarundinaria,/c/semiarundinaria,True
Phyllostachys,/c/phyllostachys,True
Fargesia,/c/fargesia,True
Aesculus,/c/aesculus,True
